Wall time,Step,Value
1673976969.743444,809001,6.48549747467041
1673977182.986585,811001,6.480555057525635
1673977271.903449,812001,6.483736038208008
1673977354.456799,813001,6.488506317138672
1673977439.541497,814001,6.486539840698242
1673977539.078832,815001,6.484626770019531
1673977629.321762,816001,6.483211517333984
1673977721.030647,817001,6.481170177459717
1673977806.726025,818001,6.482120037078857
1673977904.805855,819001,6.487303256988525
1673978000.674755,820001,6.491344451904297
1673978091.691685,821001,6.488328456878662
1673978194.008831,822001,6.487006664276123
1673978296.31681,823001,6.486077785491943
1673978399.061311,824001,6.4840803146362305
1673978500.211931,825001,6.484199523925781
1673978608.076448,826001,6.483692169189453
1673978717.874098,827001,6.485266208648682
1673978809.392692,828001,6.4881205558776855
1673978889.12561,829001,6.48471736907959
1673978986.011784,830001,6.486281394958496
1673979074.504166,831001,6.484260082244873
1673979168.852082,832001,6.483158111572266
1673979277.674363,833001,6.485829830169678
1673979476.848752,835001,6.485167980194092
1673979556.645222,836001,6.4872846603393555
1673979648.982685,837001,6.482357501983643
1673979745.092355,838001,6.484062671661377
1673979845.658467,839001,6.482614040374756
1673979937.002112,840001,6.481070518493652
1673980031.0771,841001,6.4835381507873535
1673980138.236431,842001,6.482679843902588
1673980240.341759,843001,6.4850544929504395
1673980334.297409,844001,6.486025810241699
1673980437.948042,845001,6.484843730926514
1673980524.628344,846001,6.4844255447387695
1673980612.627014,847001,6.484803199768066
1673980698.950124,848001,6.485128879547119
1673980786.892919,849001,6.481827735900879
1673980874.679641,850001,6.48061990737915
1673980970.812722,851001,6.488407611846924
1673981077.34068,852001,6.48727560043335
1673981182.436745,853001,6.4827985763549805
1673981279.818208,854001,6.485993385314941
1673981370.94194,855001,6.48651647567749
1673981472.113043,856001,6.487111568450928
1673981563.392044,857001,6.485559463500977
1673981657.852431,858001,6.484445571899414
1673981768.80933,859001,6.483489990234375
1673981842.745438,860001,6.48369836807251
1673981939.139483,861001,6.484550476074219
1673982044.301937,862001,6.483868598937988
1673982151.495205,863001,6.486699104309082
1673982244.259254,864001,6.48606014251709
1673982339.999927,865001,6.485269069671631
1673982434.102281,866001,6.484451770782471
1673982516.792336,867001,6.48307466506958
1673982592.940936,868001,6.482997417449951
1673982681.625138,869001,6.479908466339111
1673982787.090431,870001,6.4837799072265625
1673982888.600269,871001,6.483635902404785
1673982993.531094,872001,6.488515377044678
1673983090.972949,873001,6.486445426940918
1673983185.338705,874001,6.482487201690674
1673983274.416217,875001,6.4830851554870605
1673983341.211199,876001,6.485422134399414
1673983426.149663,877001,6.485407829284668
1673983519.545728,878001,6.484143257141113
1673983621.362349,879001,6.484382629394531
1673983718.903012,880001,6.48513650894165
1673983827.873578,881001,6.48643684387207
1673983920.892391,882001,6.485404968261719
1673984008.106677,883001,6.485264301300049
1673984088.816179,884001,6.48619270324707
1673984197.072208,885001,6.482765197753906
1673984285.344729,886001,6.48603630065918
1673984365.013352,887001,6.484273433685303
1673984451.643193,888001,6.483908653259277
1673984551.053964,889001,6.484745979309082
1673984647.313469,890001,6.4853363037109375
1673984826.212411,892001,6.481431007385254
1673984922.302911,893001,6.483243465423584
1673985029.144981,894001,6.4843220710754395
1673985129.496388,895001,6.479254722595215
1673985227.264199,896001,6.485182285308838
1673985326.038497,897001,6.483697891235352
1673985428.844424,898001,6.4893059730529785
1673985524.051865,899001,6.4865498542785645
1673985628.693243,900001,6.485337734222412
1673985727.113471,901001,6.483788013458252
1673985920.469058,903001,6.485113620758057
1673986005.161675,904001,6.481319427490234
1673986111.803613,905001,6.484415531158447
1673986209.823357,906001,6.485602378845215
1673986297.898112,907001,6.48503303527832
1673986398.182595,908001,6.486023902893066
1673986496.726639,909001,6.483907222747803
1673986597.749851,910001,6.486169815063477
1673986699.504689,911001,6.485224723815918
1673986779.735962,912001,6.483575344085693
1673987071.894791,915001,6.487144947052002
1673987176.157551,916001,6.480555534362793
1673987265.43575,917001,6.481775283813477
1673987358.079522,918001,6.483878135681152
1673987450.324403,919001,6.486817359924316
1673987555.642947,920001,6.483040809631348
1673987646.304931,921001,6.484765529632568
1673987740.617604,922001,6.482293605804443
1673987856.30861,923001,6.48227596282959
1673987973.362477,924001,6.485210418701172
1673988061.478286,925001,6.483918190002441
1673988139.79013,926001,6.483954429626465
1673988264.207916,927001,6.483432292938232
1673988372.653699,928001,6.483168125152588
1673988483.320836,929001,6.486682891845703
1673988576.962223,930001,6.4843268394470215
1673988674.722164,931001,6.485204696655273
1673988786.274456,932001,6.483987331390381
1673988877.83185,933001,6.4803667068481445
1673988971.451275,934001,6.485408306121826
1673989068.665846,935001,6.485036849975586
1673989160.99793,936001,6.483785152435303
1673989237.903188,937001,6.4842376708984375
1673989339.059188,938001,6.485781192779541
1673989426.750983,939001,6.4847564697265625
1673989505.352004,940001,6.481831073760986
1673989708.199775,942001,6.485023498535156
1673989813.225429,943001,6.483436584472656
1673989920.018131,944001,6.482193946838379
1673990022.82501,945001,6.484165191650391
1673990121.306436,946001,6.483437538146973
1673990218.623671,947001,6.483211994171143
1673990318.045098,948001,6.485506534576416
1673990426.280373,949001,6.4817328453063965
1673990512.106887,950001,6.480958938598633
1673990612.761711,951001,6.481864929199219
1673990714.954297,952001,6.484774589538574
1673990904.721864,954001,6.483949184417725
1673991012.231244,955001,6.482934951782227
1673991129.698043,956001,6.48075532913208
1673991225.913641,957001,6.486734867095947
1673991330.637849,958001,6.4842963218688965
1673991431.597793,959001,6.482794761657715
1673991533.056543,960001,6.482889652252197
1673991634.20453,961001,6.484135150909424
1673991813.327218,963001,6.482888698577881
1673991905.205631,964001,6.4836578369140625
1673991997.997864,965001,6.484376907348633
1673992098.273066,966001,6.484261512756348
1673992195.08846,967001,6.483673095703125
1673992296.187258,968001,6.486448287963867
1673992397.47046,969001,6.486635684967041
1673992492.362788,970001,6.4824910163879395
1673992587.314632,971001,6.4811835289001465
1673992683.08117,972001,6.4799275398254395
1673992781.664727,973001,6.484062671661377
1673992871.906713,974001,6.48453426361084
1673992973.043413,975001,6.482120037078857
1673993065.873569,976001,6.484297275543213
1673993154.034314,977001,6.484508514404297
1673993263.006043,978001,6.484006404876709
1673993365.111684,979001,6.4822821617126465
1673993452.889594,980001,6.484816074371338
1673993535.252016,981001,6.484669208526611
1673993616.400079,982001,6.483238220214844
1673993711.623669,983001,6.483675479888916
1673993814.007291,984001,6.483758926391602
1673993917.087625,985001,6.484201431274414
1673994031.869425,986001,6.482739448547363
1673994137.878317,987001,6.480911731719971
1673994297.179763,989001,6.481639385223389
1673994386.998878,990001,6.484428882598877
1673994485.895397,991001,6.4854841232299805
1673994594.398255,992001,6.482758045196533
1673994683.976972,993001,6.480416774749756
1673994770.460742,994001,6.480932235717773
1673994862.62944,995001,6.482570648193359
1673994976.114792,996001,6.48408317565918
1673995084.479919,997001,6.48320198059082
1673995191.742706,998001,6.483586311340332
1673995305.641047,999001,6.483770370483398
1673995412.72608,1000001,6.483485221862793
1673995497.24012,1001001,6.48160457611084
1673995585.862925,1002001,6.48332405090332
1673995672.831342,1003001,6.481955051422119
1673995758.068734,1004001,6.480472087860107
1673995856.810766,1005001,6.481784343719482
1673995943.353553,1006001,6.486085414886475
1673996027.478835,1007001,6.480586051940918
1673996209.667495,1009001,6.485658645629883
1673996299.157213,1010001,6.485116481781006
1673996391.149331,1011001,6.4848432540893555
1673996499.702624,1012001,6.485143184661865
1673996593.943618,1013001,6.486433982849121
1673996702.682903,1014001,6.482407093048096
1673996800.375554,1015001,6.483089923858643
1673996983.540576,1017001,6.482807159423828
1673997069.893702,1018001,6.482316017150879
1673997144.933415,1019001,6.482686996459961
1673997237.382238,1020001,6.48224401473999
1673997326.443114,1021001,6.48360538482666
1673997421.019834,1022001,6.48301887512207
1673997523.979476,1023001,6.48214054107666
1673997718.418454,1025001,6.480865001678467
1673997818.368151,1026001,6.479917049407959
1673997908.141386,1027001,6.4821457862854
1673997993.343876,1028001,6.4821062088012695
1673998090.953549,1029001,6.484591007232666
1673998178.772117,1030001,6.482482433319092
1673998275.97795,1031001,6.482795238494873
1673998380.342958,1032001,6.484816074371338
1673998480.17795,1033001,6.483849048614502
1673998662.490903,1035001,6.48438835144043
1673998772.938371,1036001,6.4860334396362305
1673998874.774548,1037001,6.482484340667725
1673998970.845443,1038001,6.484780311584473
1673999072.350404,1039001,6.481340408325195
1673999162.255188,1040001,6.482916355133057
1673999254.856842,1041001,6.4815263748168945
1673999342.903234,1042001,6.481060981750488
1673999463.320721,1043001,6.482780456542969
1673999574.570742,1044001,6.482851982116699
1673999663.599185,1045001,6.4822001457214355
1673999756.778424,1046001,6.481253147125244
1673999867.718615,1047001,6.483689308166504
1673999965.878022,1048001,6.482850074768066
1674000069.147788,1049001,6.48214864730835
1674000172.455788,1050001,6.4814252853393555
1674000270.955277,1051001,6.4850263595581055
1674000371.066459,1052001,6.483838081359863
1674000478.771908,1053001,6.48402214050293
1674000589.357409,1054001,6.480796813964844
1674000690.58663,1055001,6.481987953186035
1674000795.456523,1056001,6.486229419708252
1674000889.210879,1057001,6.486934661865234
1674001075.237155,1059001,6.480936050415039
1674001180.741544,1060001,6.480742931365967
1674001272.053782,1061001,6.480371952056885
1674001370.923039,1062001,6.48497200012207
1674001469.421798,1063001,6.4834489822387695
1674001591.15503,1064001,6.483036994934082
1674001684.285092,1065001,6.482637882232666
1674001778.977883,1066001,6.48131799697876
1674001880.485715,1067001,6.484767913818359
1674002074.41116,1069001,6.484237194061279
1674002174.028975,1070001,6.480706214904785
1674002274.906365,1071001,6.481420040130615
1674002382.784826,1072001,6.481006145477295
1674002486.281084,1073001,6.482004165649414
1674002593.421685,1074001,6.483137607574463
1674002687.817089,1075001,6.481302738189697
1674002795.500323,1076001,6.48577356338501
1674002897.187296,1077001,6.4822235107421875
1674002986.472958,1078001,6.480831623077393
1674003082.874128,1079001,6.479732036590576
1674003183.640124,1080001,6.482512950897217
1674003286.337672,1081001,6.4795403480529785
1674003377.061017,1082001,6.48146915435791
1674003478.56542,1083001,6.481603145599365
1674003578.113216,1084001,6.482544422149658
1674003667.978331,1085001,6.482381343841553
1674003780.042146,1086001,6.481176376342773
1674003881.240611,1087001,6.482848644256592
1674003984.75591,1088001,6.480162620544434
1674004091.798111,1089001,6.481028079986572
1674004197.431882,1090001,6.482148170471191
1674004299.571016,1091001,6.482702732086182
1674004397.416834,1092001,6.484584808349609
1674004508.522516,1093001,6.479689121246338
